age,gender,category,state,occupation,annual_income,disability,is_minority,scheme_id,eligible
30,Female,ST,Kerala,Senior Citizen,484883,No,Yes,S116,Yes
72,Male,ST,Telangana,Senior Citizen,514187,Yes,Yes,S028,No
67,Female,ST,Andhra Pradesh,Private Employee,512641,No,No,S124,No
34,Male,General,Tamil Nadu,Government Employee,507375,No,Yes,S064,No
77,Female,SC,Telangana,Senior Citizen,202002,No,Yes,S134,No
59,Male,SC,Andhra Pradesh,Government Employee,347306,Yes,No,S098,No
24,Female,SC,Karnataka,Government Employee,138208,Yes,Yes,S108,Yes
22,Female,SC,Tamil Nadu,Unemployed,338328,No,No,S031,No
36,Female,ST,Maharashtra,Government Employee,261821,Yes,No,S104,No
80,Female,ST,Karnataka,Senior Citizen,389436,Yes,Yes,S067,No
58,Male,ST,Maharashtra,Private Employee,170687,Yes,Yes,S134,Yes
43,Female,General,Karnataka,Senior Citizen,141775,Yes,Yes,S103,Yes
69,Female,OBC,Telangana,Farmer,292322,No,No,S054,Yes
60,Male,SC,Maharashtra,Farmer,97486,Yes,No,S055,Yes
62,Female,SC,Telangana,Unemployed,535751,Yes,No,S118,No
21,Female,ST,Tamil Nadu,Farmer,491659,Yes,No,S134,No
51,Male,OBC,Maharashtra,Private Employee,548509,Yes,Yes,S009,No
76,Female,General,Maharashtra,Private Employee,551261,Yes,No,S064,No
56,Female,General,Kerala,Farmer,299171,No,No,S105,No
46,Male,SC,Kerala,Senior Citizen,485670,No,No,S041,No
18,Male,ST,Kerala,Farmer,493386,No,Yes,S041,No
73,Female,ST,Kerala,Student,256135,Yes,Yes,S076,No
67,Male,SC,Andhra Pradesh,Senior Citizen,545230,Yes,No,S014,No
48,Female,ST,Maharashtra,Unemployed,392186,No,No,S063,No
30,Female,ST,Telangana,Government Employee,159562,Yes,Yes,S045,No
38,Female,OBC,Telangana,Government Employee,93541,Yes,Yes,S074,Yes
69,Female,SC,Telangana,Student,218625,No,Yes,S060,Yes
41,Female,ST,Tamil Nadu,Senior Citizen,477988,Yes,Yes,S117,No
67,Female,ST,Maharashtra,Student,68111,Yes,Yes,S130,No
69,Female,ST,Kerala,Government Employee,369883,Yes,Yes,S091,No
65,Male,SC,Maharashtra,Senior Citizen,141381,No,No,S044,No
23,Male,OBC,Telangana,Government Employee,294335,Yes,No,S134,No
21,Female,SC,Kerala,Farmer,349785,No,Yes,S129,No
64,Male,General,Telangana,Unemployed,350147,No,No,S053,No
62,Female,General,Maharashtra,Farmer,294178,Yes,No,S060,Yes
42,Male,ST,Karnataka,Private Employee,381280,Yes,No,S001,No
18,Male,ST,Kerala,Senior Citizen,345566,No,Yes,S026,No
34,Male,ST,Kerala,Unemployed,238831,Yes,Yes,S144,Yes
27,Male,General,Telangana,Unemployed,505915,No,No,S062,No
35,Female,ST,Telangana,Government Employee,393686,Yes,Yes,S146,No
64,Female,OBC,Telangana,Farmer,178436,No,Yes,S132,No
66,Female,ST,Karnataka,Unemployed,193346,Yes,Yes,S113,No
80,Female,ST,Maharashtra,Farmer,431225,Yes,Yes,S117,No
49,Male,SC,Andhra Pradesh,Unemployed,294619,Yes,Yes,S092,No
41,Male,General,Tamil Nadu,Farmer,546340,No,No,S054,No
20,Male,ST,Andhra Pradesh,Private Employee,395257,Yes,No,S059,No
75,Male,ST,Tamil Nadu,Student,262479,No,Yes,S098,No
60,Female,OBC,Tamil Nadu,Senior Citizen,188147,No,Yes,S114,No
36,Female,ST,Andhra Pradesh,Farmer,143966,Yes,No,S143,Yes
22,Male,General,Andhra Pradesh,Student,408607,Yes,Yes,S117,No
20,Female,ST,Karnataka,Private Employee,575253,No,No,S148,No
68,Male,ST,Tamil Nadu,Senior Citizen,353398,No,Yes,S035,No
65,Male,OBC,Maharashtra,Farmer,220693,No,Yes,S108,No
39,Female,OBC,Telangana,Student,387120,No,No,S022,No
55,Female,SC,Tamil Nadu,Government Employee,311927,Yes,No,S073,No
66,Male,OBC,Maharashtra,Farmer,301956,No,Yes,S115,No
36,Female,OBC,Telangana,Senior Citizen,307904,Yes,No,S047,No
48,Female,SC,Karnataka,Student,60810,Yes,Yes,S142,Yes
67,Female,General,Telangana,Farmer,210454,Yes,Yes,S150,No
60,Female,ST,Karnataka,Private Employee,303014,Yes,Yes,S147,No
39,Male,OBC,Telangana,Private Employee,362389,Yes,No,S036,No
27,Male,SC,Tamil Nadu,Student,249036,No,Yes,S059,Yes
54,Female,SC,Karnataka,Farmer,271887,No,No,S125,No
54,Male,OBC,Telangana,Government Employee,438263,No,Yes,S058,Yes
39,Male,SC,Andhra Pradesh,Private Employee,475598,No,No,S002,Yes
68,Male,General,Andhra Pradesh,Senior Citizen,271506,No,No,S128,No
44,Female,ST,Karnataka,Unemployed,519889,No,Yes,S107,No
66,Male,SC,Kerala,Senior Citizen,429253,No,No,S018,No
23,Male,General,Maharashtra,Senior Citizen,422303,No,No,S017,No
44,Female,SC,Telangana,Government Employee,431632,No,No,S086,Yes
63,Male,General,Karnataka,Farmer,442877,No,Yes,S048,No
78,Male,SC,Telangana,Farmer,269695,No,Yes,S125,No
55,Male,OBC,Kerala,Private Employee,136650,Yes,No,S041,Yes
21,Male,ST,Karnataka,Private Employee,319781,Yes,No,S091,No
66,Female,General,Andhra Pradesh,Farmer,125452,No,Yes,S141,Yes
26,Female,SC,Andhra Pradesh,Unemployed,480880,Yes,Yes,S030,No
36,Female,SC,Kerala,Unemployed,193650,No,Yes,S144,Yes
36,Female,General,Kerala,Unemployed,352183,No,Yes,S083,No
75,Male,SC,Tamil Nadu,Government Employee,502547,No,No,S083,No
45,Female,SC,Andhra Pradesh,Government Employee,578793,Yes,Yes,S114,No
44,Male,General,Karnataka,Government Employee,533716,No,No,S071,No
66,Male,SC,Karnataka,Unemployed,116772,Yes,No,S050,Yes
69,Male,SC,Karnataka,Senior Citizen,500101,No,Yes,S099,No
21,Male,ST,Kerala,Unemployed,347003,No,No,S040,No
29,Female,General,Tamil Nadu,Unemployed,360226,No,Yes,S101,No
60,Female,SC,Maharashtra,Private Employee,398262,Yes,No,S122,Yes
36,Male,ST,Telangana,Unemployed,546038,Yes,Yes,S060,No
74,Female,General,Karnataka,Senior Citizen,156820,Yes,No,S139,No
63,Female,General,Telangana,Student,185275,No,Yes,S133,Yes
48,Female,OBC,Kerala,Student,499353,Yes,No,S142,Yes
77,Male,OBC,Maharashtra,Private Employee,124524,No,No,S095,Yes
48,Female,ST,Karnataka,Farmer,567668,No,No,S078,No
68,Male,ST,Kerala,Private Employee,90703,No,No,S135,No
54,Female,SC,Andhra Pradesh,Unemployed,75955,Yes,Yes,S124,Yes
46,Female,ST,Maharashtra,Farmer,315125,No,No,S135,No
70,Female,ST,Telangana,Farmer,277863,Yes,No,S067,No
23,Male,SC,Tamil Nadu,Farmer,510934,Yes,No,S021,No
62,Female,General,Andhra Pradesh,Government Employee,196336,No,Yes,S147,Yes
49,Female,General,Maharashtra,Student,329675,Yes,Yes,S138,No
74,Female,OBC,Telangana,Government Employee,355022,No,No,S077,No
59,Male,General,Karnataka,Student,70971,No,No,S140,No
18,Male,ST,Andhra Pradesh,Unemployed,444768,No,Yes,S093,Yes
31,Male,General,Telangana,Unemployed,579746,Yes,Yes,S007,No
37,Female,OBC,Maharashtra,Government Employee,508073,Yes,Yes,S027,No
19,Male,ST,Andhra Pradesh,Private Employee,588709,Yes,Yes,S091,No
23,Male,ST,Tamil Nadu,Senior Citizen,308653,No,No,S058,Yes
74,Female,ST,Kerala,Unemployed,578521,No,No,S017,No
49,Male,General,Kerala,Unemployed,157869,No,No,S017,Yes
74,Male,OBC,Telangana,Senior Citizen,219210,No,Yes,S123,Yes
66,Male,ST,Telangana,Student,393488,No,No,S054,Yes
50,Male,OBC,Telangana,Private Employee,567218,No,Yes,S014,No
59,Female,ST,Maharashtra,Student,360434,Yes,Yes,S046,No
30,Female,OBC,Andhra Pradesh,Farmer,191644,No,No,S048,No
34,Female,SC,Karnataka,Student,486198,Yes,Yes,S131,No
67,Male,ST,Tamil Nadu,Senior Citizen,179989,No,Yes,S027,No
44,Male,SC,Tamil Nadu,Private Employee,206144,No,No,S004,No
61,Male,General,Telangana,Unemployed,390712,No,No,S146,No
20,Male,SC,Kerala,Farmer,343655,No,Yes,S057,No
41,Male,ST,Kerala,Senior Citizen,154837,Yes,Yes,S034,Yes
68,Male,OBC,Maharashtra,Government Employee,353129,Yes,No,S147,No
56,Female,General,Kerala,Farmer,299171,No,No,S094,No
74,Female,ST,Andhra Pradesh,Farmer,386777,Yes,No,S041,No
47,Male,OBC,Andhra Pradesh,Government Employee,384783,No,Yes,S052,Yes
77,Female,SC,Andhra Pradesh,Unemployed,148590,No,Yes,S002,Yes
41,Female,OBC,Telangana,Senior Citizen,392162,No,No,S058,Yes
56,Female,OBC,Andhra Pradesh,Student,119629,No,No,S051,No
77,Male,OBC,Karnataka,Farmer,356403,Yes,Yes,S120,No
31,Male,ST,Telangana,Senior Citizen,479865,Yes,No,S053,Yes
44,Male,General,Karnataka,Government Employee,276045,Yes,No,S004,No
18,Male,ST,Kerala,Student,224819,Yes,No,S024,No
36,Male,OBC,Andhra Pradesh,Senior Citizen,417741,No,Yes,S138,No
60,Male,ST,Maharashtra,Government Employee,282002,No,Yes,S147,Yes
69,Female,SC,Telangana,Senior Citizen,563406,No,No,S111,No
35,Male,General,Maharashtra,Private Employee,203290,Yes,No,S060,Yes
43,Male,General,Tamil Nadu,Student,507286,Yes,No,S125,No
71,Female,General,Telangana,Private Employee,354766,No,Yes,S071,Yes
50,Male,SC,Karnataka,Government Employee,269860,No,No,S126,Yes
35,Female,General,Maharashtra,Government Employee,124107,Yes,Yes,S007,Yes
49,Female,SC,Karnataka,Unemployed,329461,No,Yes,S088,No
66,Male,ST,Andhra Pradesh,Unemployed,89083,No,Yes,S027,No
18,Female,ST,Telangana,Government Employee,578246,Yes,No,S128,No
39,Male,SC,Kerala,Senior Citizen,458791,No,Yes,S052,Yes
36,Female,OBC,Karnataka,Private Employee,474409,Yes,No,S083,No
74,Male,OBC,Kerala,Unemployed,337558,Yes,No,S144,No
18,Male,ST,Kerala,Student,224819,Yes,No,S135,Yes
32,Male,General,Kerala,Private Employee,311279,Yes,No,S095,No
77,Female,ST,Karnataka,Farmer,513460,No,Yes,S147,No
52,Female,ST,Andhra Pradesh,Government Employee,395911,No,Yes,S139,No
25,Female,SC,Andhra Pradesh,Senior Citizen,61335,No,No,S024,Yes
21,Female,ST,Andhra Pradesh,Student,464598,Yes,No,S139,No
50,Female,General,Kerala,Unemployed,227215,Yes,No,S008,Yes
22,Male,OBC,Kerala,Farmer,596709,Yes,No,S134,No
35,Male,ST,Karnataka,Farmer,573650,No,No,S052,No
28,Male,General,Tamil Nadu,Government Employee,493704,No,Yes,S087,No
27,Female,ST,Kerala,Senior Citizen,368962,Yes,No,S066,No
31,Male,ST,Telangana,Senior Citizen,479865,Yes,No,S137,Yes
37,Male,ST,Andhra Pradesh,Farmer,422358,Yes,Yes,S067,No
48,Male,General,Maharashtra,Farmer,243726,No,No,S106,Yes
21,Male,OBC,Karnataka,Unemployed,243913,No,No,S014,Yes
47,Female,General,Telangana,Unemployed,151028,Yes,No,S003,Yes
19,Female,SC,Tamil Nadu,Government Employee,233016,No,No,S031,Yes
67,Female,ST,Kerala,Government Employee,157734,Yes,Yes,S033,Yes
44,Male,SC,Telangana,Student,71339,No,No,S119,Yes
22,Male,ST,Maharashtra,Unemployed,278769,Yes,No,S104,No
37,Female,OBC,Kerala,Senior Citizen,431059,No,No,S022,No
57,Female,OBC,Telangana,Senior Citizen,104678,No,No,S141,Yes
79,Female,ST,Telangana,Student,69775,No,No,S118,No
70,Male,General,Kerala,Private Employee,223339,Yes,No,S144,Yes
59,Female,General,Tamil Nadu,Private Employee,290304,No,Yes,S104,No
38,Male,SC,Karnataka,Farmer,589629,Yes,Yes,S001,No
27,Male,OBC,Kerala,Unemployed,171255,Yes,No,S037,Yes
44,Male,General,Karnataka,Government Employee,276045,Yes,No,S044,No
51,Female,General,Andhra Pradesh,Student,246788,Yes,No,S024,Yes
70,Female,OBC,Telangana,Unemployed,422414,Yes,Yes,S074,No
67,Male,ST,Andhra Pradesh,Private Employee,240099,No,Yes,S101,No
76,Female,ST,Telangana,Unemployed,421291,No,Yes,S089,No
79,Male,SC,Telangana,Senior Citizen,281883,Yes,Yes,S075,No
22,Male,General,Kerala,Private Employee,338198,Yes,No,S115,No
39,Female,ST,Tamil Nadu,Senior Citizen,510157,No,Yes,S008,No
45,Male,ST,Telangana,Unemployed,75109,No,Yes,S137,Yes
49,Male,OBC,Karnataka,Student,126285,No,Yes,S092,Yes
66,Male,SC,Andhra Pradesh,Farmer,197968,Yes,Yes,S062,Yes
40,Female,SC,Maharashtra,Private Employee,475863,No,No,S031,No
28,Male,SC,Karnataka,Farmer,202494,No,Yes,S097,No
41,Female,ST,Andhra Pradesh,Private Employee,363626,No,Yes,S087,No
20,Female,SC,Telangana,Farmer,488593,No,Yes,S073,No
73,Female,General,Maharashtra,Student,425565,Yes,Yes,S021,No
64,Female,General,Telangana,Unemployed,374867,No,No,S009,No
28,Male,ST,Tamil Nadu,Farmer,360774,Yes,No,S129,No
75,Male,General,Maharashtra,Private Employee,486817,No,No,S134,No
77,Male,General,Kerala,Private Employee,411141,Yes,No,S143,No
35,Male,OBC,Telangana,Student,592892,No,No,S126,No
75,Female,General,Maharashtra,Private Employee,112841,Yes,No,S129,Yes
60,Female,General,Maharashtra,Unemployed,105634,Yes,No,S036,Yes
23,Male,SC,Karnataka,Student,250256,Yes,Yes,S075,Yes
59,Male,ST,Andhra Pradesh,Unemployed,591617,No,No,S046,No
20,Male,General,Maharashtra,Private Employee,598347,Yes,No,S039,No
59,Male,SC,Karnataka,Private Employee,223910,Yes,Yes,S079,No
57,Female,OBC,Andhra Pradesh,Private Employee,580983,Yes,Yes,S091,No
54,Male,ST,Maharashtra,Private Employee,551732,Yes,Yes,S059,No
67,Female,General,Telangana,Farmer,210454,Yes,Yes,S148,Yes
42,Male,OBC,Kerala,Government Employee,566654,No,No,S138,No
25,Male,OBC,Kerala,Unemployed,186700,No,Yes,S021,Yes
21,Female,OBC,Telangana,Farmer,479856,No,Yes,S088,No
66,Male,ST,Tamil Nadu,Government Employee,205896,No,No,S125,No
67,Male,SC,Tamil Nadu,Student,283325,Yes,Yes,S149,No
41,Female,General,Andhra Pradesh,Farmer,308664,Yes,No,S051,No
56,Female,General,Karnataka,Unemployed,152626,Yes,Yes,S067,Yes
45,Male,OBC,Andhra Pradesh,Private Employee,250943,No,Yes,S131,No
44,Male,General,Telangana,Government Employee,89015,No,Yes,S071,Yes
70,Male,ST,Kerala,Farmer,490159,Yes,No,S087,No
40,Male,SC,Kerala,Government Employee,480781,Yes,Yes,S135,No
20,Male,General,Maharashtra,Private Employee,413012,Yes,Yes,S012,No
18,Female,ST,Karnataka,Government Employee,59914,No,Yes,S032,No
77,Female,ST,Maharashtra,Private Employee,198770,Yes,No,S086,No
57,Female,OBC,Andhra Pradesh,Government Employee,498010,Yes,Yes,S050,No
68,Male,ST,Telangana,Private Employee,470468,No,Yes,S060,Yes
29,Male,OBC,Andhra Pradesh,Farmer,385476,Yes,No,S090,No
35,Female,ST,Tamil Nadu,Farmer,260255,No,No,S138,No
67,Male,ST,Andhra Pradesh,Government Employee,489660,Yes,Yes,S146,No
43,Male,ST,Karnataka,Government Employee,237360,No,No,S020,No
49,Female,SC,Andhra Pradesh,Student,194804,Yes,Yes,S027,No
65,Male,ST,Andhra Pradesh,Senior Citizen,250988,No,No,S014,No
57,Male,General,Maharashtra,Student,497770,Yes,No,S056,No
53,Female,OBC,Andhra Pradesh,Unemployed,95704,No,Yes,S049,Yes
77,Male,OBC,Tamil Nadu,Senior Citizen,460303,No,No,S106,No
34,Female,SC,Andhra Pradesh,Farmer,216333,Yes,Yes,S130,Yes
79,Male,General,Telangana,Government Employee,369615,No,No,S076,No
24,Female,SC,Karnataka,Senior Citizen,218913,Yes,Yes,S079,Yes
24,Female,General,Tamil Nadu,Senior Citizen,163498,No,No,S068,Yes
30,Female,OBC,Andhra Pradesh,Farmer,191644,No,No,S080,Yes
42,Female,SC,Tamil Nadu,Private Employee,167458,Yes,Yes,S114,No
61,Female,General,Kerala,Unemployed,576170,No,Yes,S044,No
78,Female,General,Kerala,Farmer,301477,Yes,Yes,S046,No
32,Male,OBC,Andhra Pradesh,Private Employee,219774,No,No,S129,No
73,Female,OBC,Telangana,Private Employee,220280,Yes,Yes,S064,No
76,Male,SC,Karnataka,Unemployed,123010,Yes,Yes,S120,Yes
23,Male,ST,Kerala,Government Employee,352701,No,Yes,S005,Yes
27,Male,SC,Andhra Pradesh,Student,409341,Yes,Yes,S007,Yes
48,Male,SC,Andhra Pradesh,Unemployed,178954,Yes,Yes,S072,Yes
42,Female,General,Telangana,Farmer,331460,Yes,No,S081,No
35,Male,ST,Kerala,Student,405167,Yes,No,S047,No
66,Male,OBC,Maharashtra,Farmer,301956,No,Yes,S007,Yes
51,Female,General,Andhra Pradesh,Student,246788,Yes,No,S140,No
22,Male,General,Maharashtra,Senior Citizen,103721,Yes,No,S139,Yes
65,Male,OBC,Tamil Nadu,Government Employee,308195,No,Yes,S007,Yes
80,Female,SC,Andhra Pradesh,Student,380159,Yes,Yes,S032,No
19,Male,ST,Tamil Nadu,Student,384079,No,Yes,S028,No
22,Male,ST,Maharashtra,Unemployed,278769,Yes,No,S096,Yes
61,Male,OBC,Telangana,Farmer,533555,No,No,S003,No
76,Male,General,Telangana,Farmer,392445,No,No,S150,No
74,Female,ST,Kerala,Unemployed,578521,No,No,S131,No
65,Male,General,Kerala,Private Employee,544495,Yes,No,S101,No
75,Male,OBC,Tamil Nadu,Private Employee,588365,No,No,S122,No
58,Female,SC,Telangana,Government Employee,345089,No,No,S077,No
19,Female,OBC,Telangana,Senior Citizen,517480,No,No,S124,No
75,Male,OBC,Kerala,Student,154631,Yes,No,S117,Yes
31,Male,General,Tamil Nadu,Unemployed,574934,Yes,Yes,S126,No
29,Female,ST,Telangana,Student,411874,Yes,Yes,S099,No
36,Female,General,Maharashtra,Government Employee,50811,No,No,S118,Yes
64,Female,General,Kerala,Student,289994,No,Yes,S043,No
39,Female,General,Tamil Nadu,Government Employee,246447,No,Yes,S071,Yes
50,Male,General,Maharashtra,Farmer,385055,No,Yes,S066,No
42,Female,OBC,Karnataka,Farmer,477996,No,No,S074,No
48,Female,OBC,Telangana,Government Employee,304094,No,No,S023,No
56,Female,OBC,Maharashtra,Unemployed,495651,No,No,S130,No
24,Female,ST,Tamil Nadu,Private Employee,283660,Yes,No,S042,No
62,Female,General,Tamil Nadu,Student,396677,Yes,Yes,S127,No
44,Male,ST,Kerala,Unemployed,85667,No,Yes,S023,Yes
60,Male,SC,Tamil Nadu,Unemployed,340323,No,Yes,S005,Yes
44,Female,General,Kerala,Student,358549,No,Yes,S096,Yes
46,Female,OBC,Telangana,Senior Citizen,283689,No,No,S096,Yes
55,Male,OBC,Kerala,Senior Citizen,125806,Yes,No,S105,Yes
20,Male,ST,Maharashtra,Unemployed,333312,Yes,No,S127,No
71,Male,General,Telangana,Student,74705,No,Yes,S001,Yes
35,Female,OBC,Kerala,Unemployed,366968,No,Yes,S139,No
68,Female,ST,Andhra Pradesh,Student,60604,No,Yes,S083,Yes
78,Female,ST,Telangana,Senior Citizen,255489,No,Yes,S104,No
29,Female,ST,Maharashtra,Private Employee,544862,Yes,No,S081,No
48,Male,General,Maharashtra,Senior Citizen,575008,No,Yes,S094,No
35,Male,ST,Karnataka,Unemployed,366445,Yes,No,S002,Yes
53,Female,SC,Telangana,Senior Citizen,65100,Yes,Yes,S077,Yes
30,Female,SC,Tamil Nadu,Unemployed,383772,No,No,S094,No
73,Female,General,Karnataka,Senior Citizen,434810,No,No,S009,No
75,Female,SC,Karnataka,Student,428682,Yes,Yes,S047,No
80,Male,General,Karnataka,Student,579985,No,No,S015,No
42,Female,General,Andhra Pradesh,Farmer,476570,Yes,No,S036,No
38,Male,ST,Telangana,Senior Citizen,535166,No,No,S075,No
60,Male,ST,Telangana,Private Employee,534167,No,No,S090,No
41,Female,ST,Kerala,Unemployed,481773,Yes,No,S130,Yes
57,Male,OBC,Kerala,Private Employee,416661,Yes,Yes,S085,No
25,Male,OBC,Andhra Pradesh,Private Employee,385529,No,Yes,S046,Yes
68,Female,ST,Maharashtra,Student,178893,No,Yes,S050,Yes
42,Male,ST,Kerala,Senior Citizen,305854,No,No,S045,No
40,Male,OBC,Karnataka,Private Employee,455580,Yes,Yes,S010,No
66,Male,SC,Andhra Pradesh,Farmer,197968,Yes,Yes,S056,No
27,Female,ST,Kerala,Senior Citizen,368962,Yes,No,S048,No
50,Male,SC,Telangana,Farmer,217015,No,No,S141,No
19,Male,General,Maharashtra,Senior Citizen,114977,Yes,No,S077,No
69,Male,ST,Kerala,Government Employee,534904,Yes,No,S113,No
56,Female,SC,Karnataka,Student,427958,No,No,S056,No
78,Male,ST,Kerala,Private Employee,206750,No,Yes,S076,No
80,Male,ST,Andhra Pradesh,Student,512794,No,No,S099,No
39,Female,SC,Karnataka,Government Employee,451993,No,No,S002,Yes
58,Male,General,Karnataka,Unemployed,503501,No,No,S138,No
36,Female,ST,Andhra Pradesh,Senior Citizen,587222,No,Yes,S010,No
20,Female,OBC,Andhra Pradesh,Unemployed,300884,Yes,Yes,S097,No
78,Male,OBC,Karnataka,Farmer,352783,Yes,Yes,S010,No
59,Male,SC,Kerala,Senior Citizen,386520,Yes,No,S017,No
79,Female,SC,Telangana,Private Employee,188979,No,Yes,S089,No
42,Male,General,Karnataka,Unemployed,153977,Yes,No,S149,Yes
60,Male,ST,Maharashtra,Senior Citizen,525733,No,No,S036,No
18,Male,General,Andhra Pradesh,Unemployed,202140,No,No,S095,Yes
31,Male,ST,Telangana,Farmer,252533,Yes,No,S088,Yes
47,Male,SC,Kerala,Private Employee,56151,Yes,Yes,S121,Yes
63,Female,General,Karnataka,Government Employee,222637,Yes,No,S112,No
51,Male,ST,Tamil Nadu,Private Employee,540362,No,Yes,S144,No
48,Female,General,Andhra Pradesh,Unemployed,469320,No,No,S067,No
21,Female,ST,Kerala,Government Employee,139140,No,Yes,S088,Yes
31,Male,ST,Maharashtra,Private Employee,449396,Yes,Yes,S073,No
22,Male,SC,Maharashtra,Senior Citizen,339862,Yes,No,S107,No
58,Male,ST,Kerala,Government Employee,486754,Yes,Yes,S108,No
62,Female,SC,Maharashtra,Unemployed,396949,No,Yes,S083,No
42,Male,General,Andhra Pradesh,Student,586739,Yes,Yes,S132,No
53,Male,SC,Andhra Pradesh,Government Employee,225014,No,Yes,S109,Yes
59,Female,ST,Kerala,Senior Citizen,299412,No,No,S014,No
47,Male,OBC,Maharashtra,Government Employee,223427,Yes,Yes,S018,Yes
59,Male,SC,Karnataka,Senior Citizen,578044,Yes,Yes,S031,No
76,Female,General,Telangana,Private Employee,288838,No,No,S111,No
24,Female,OBC,Telangana,Private Employee,137917,No,No,S114,Yes
27,Male,OBC,Kerala,Farmer,451736,No,No,S014,No
47,Female,General,Tamil Nadu,Unemployed,501166,Yes,Yes,S134,No
62,Male,SC,Karnataka,Senior Citizen,531292,No,Yes,S015,No
58,Male,OBC,Karnataka,Private Employee,241002,Yes,Yes,S138,Yes
48,Male,General,Kerala,Unemployed,184605,Yes,Yes,S026,Yes
75,Male,ST,Telangana,Student,565507,No,No,S069,No
31,Male,OBC,Telangana,Government Employee,231158,No,No,S014,Yes
19,Male,SC,Telangana,Unemployed,147353,Yes,No,S121,Yes
55,Male,OBC,Kerala,Senior Citizen,125806,Yes,No,S067,Yes
62,Male,SC,Kerala,Student,384067,No,Yes,S088,No
75,Female,OBC,Andhra Pradesh,Private Employee,327503,Yes,No,S046,No
45,Female,General,Andhra Pradesh,Government Employee,579895,Yes,No,S017,No
35,Male,ST,Karnataka,Senior Citizen,469250,Yes,Yes,S098,No
45,Male,SC,Andhra Pradesh,Farmer,332617,Yes,No,S032,Yes
78,Female,OBC,Tamil Nadu,Senior Citizen,276961,No,No,S001,Yes
45,Male,SC,Tamil Nadu,Student,510955,No,No,S064,No
27,Female,OBC,Maharashtra,Private Employee,349898,No,Yes,S141,No
26,Male,General,Karnataka,Government Employee,563382,Yes,Yes,S009,No
63,Female,OBC,Tamil Nadu,Farmer,265945,Yes,No,S083,Yes
21,Male,OBC,Kerala,Unemployed,388620,No,Yes,S136,No
24,Male,OBC,Kerala,Unemployed,121914,Yes,No,S046,Yes
63,Male,ST,Telangana,Farmer,54449,No,Yes,S016,No
75,Male,ST,Kerala,Private Employee,458377,No,No,S053,No
36,Female,General,Karnataka,Student,122719,Yes,Yes,S051,Yes
31,Female,ST,Karnataka,Farmer,190416,No,No,S037,Yes
30,Male,OBC,Kerala,Farmer,346629,Yes,No,S143,No
77,Male,OBC,Telangana,Government Employee,487090,No,No,S094,No
32,Female,SC,Maharashtra,Senior Citizen,417382,Yes,No,S043,No
67,Female,General,Telangana,Government Employee,76712,No,Yes,S146,No
50,Male,SC,Telangana,Private Employee,304420,No,Yes,S045,No
38,Male,ST,Tamil Nadu,Unemployed,210024,Yes,No,S079,Yes
56,Female,ST,Kerala,Student,413898,Yes,Yes,S094,No
41,Female,OBC,Maharashtra,Unemployed,382243,No,No,S124,No
